study,setting,arch,ctx,gamma,alpha,draft,target,bits,base_E,base_L,spec_E,spec_L,round_E,round_L,yield,latency_speedup,energy_ratio
kv_org,baseline,baseline,1024,4,0.4,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1660411927219754,0.0026482638325513,0.2739015515141707,0.0043685760181766,1.6496,1.1302243072281106,0.9968973528786206
kv_org,baseline,baseline,1024,4,0.45,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1534779532265675,0.002447887213774,0.2739015515141707,0.0043685760181766,1.78463125,1.222741039154272,0.9214687198313783
kv_org,baseline,baseline,1024,4,0.5,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1413685427169913,0.0022547489126072,0.2739015515141707,0.0043685760181766,1.9375,1.3274791435829685,0.8487648378366826
kv_org,baseline,baseline,1024,4,0.55,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1297877108764924,0.0020700411445451,0.2739015515141707,0.0043685760181766,2.11038125,1.4459288229076406,0.7792344977044182
kv_org,baseline,baseline,1024,4,0.6,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1187983828565972,0.0018947675304374,0.2739015515141707,0.0043685760181766,2.3056,1.5796830521005891,0.7132554967507687
kv_org,baseline,baseline,1024,4,0.65,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1084487497983606,0.0017296966919365,0.2739015515141707,0.0043685760181766,2.52563125,1.730437578712971,0.651117170532544
kv_org,baseline,baseline,1024,4,0.7,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0987708887217088,0.0015753402395069,0.2739015515141707,0.0043685760181766,2.7731,1.899990922874802,0.5930121067789018
kv_org,baseline,baseline,1024,4,0.75,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0897807902530444,0.0014319532146648,0.2739015515141707,0.0043685760181766,3.05078125,2.090244377294956,0.53903631186555
kv_org,baseline,baseline,1024,4,0.8,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0814795191320117,0.0012995525994099,0.2739015515141707,0.0043685760181766,3.3616,2.3032020072611643,0.4891961783997419
kv_org,baseline,baseline,1024,4,0.85,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0738551592354108,0.0011779483382654,0.2739015515141707,0.0043685760181766,3.70863125,2.540970650640017,0.4434201629802295
kv_org,baseline,baseline,1024,4,0.9,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0668851924285538,0.0010667812796211,0.2739015515141707,0.0043685760181766,4.0951,2.8057599178769617,0.4015730686206863
kv_org,baseline,baseline,1024,4,0.95,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0605390077403779,0.0009655631956693,0.2739015515141707,0.0043685760181766,4.52438125,3.099882191996304,0.3634711096260007
kv_org,baseline,baseline,1024,6,0.2,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2638880469516708,0.0040403208170483,0.3298558364808373,0.0050503363761773,1.249984,0.7408154676413042,1.5843616343019238
kv_org,baseline,baseline,1024,6,0.25,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2474069778841804,0.0037879834822967,0.3298558364808373,0.0050503363761773,1.333251953125,0.790165049423016,1.485410682091519
kv_org,baseline,baseline,1024,6,0.3,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2309495942128404,0.0035360087884461,0.3298558364808373,0.0050503363761773,1.4282590000000002,0.8464719220389235,1.386601935007065
kv_org,baseline,baseline,1024,6,0.35,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2145443300259681,0.0032848320823806,0.3298558364808373,0.0050503363761773,1.5374717031249998,0.91119791832201,1.2881061089228014
kv_org,baseline,baseline,1024,6,0.4,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.198238295511869,0.0030351746558625,0.3298558364808373,0.0050503363761773,1.663936,0.9861482434696776,1.190206049446166
kv_org,baseline,baseline,1024,6,0.45,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1821011664974458,0.0027881032972409,0.3298558364808373,0.0050503363761773,1.811387828125,1.0735370380518376,1.0933200843804012
kv_org,baseline,baseline,1024,6,0.5,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1662265632659337,0.0025450514021681,0.3298558364808373,0.0050503363761773,1.984375,1.1760596084435588,0.9980103020302392
kv_org,baseline,baseline,1024,6,0.55,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1507298913916585,0.0023077859151865,0.3298558364808373,0.0050503363761773,2.188390328125,1.2969713246822594,0.904969587755432
kv_org,baseline,baseline,1024,6,0.6,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1357422488085828,0.0020783140424496,0.3298558364808373,0.0050503363761773,2.430016,1.440173185749459,0.8149850425228706
kv_org,baseline,baseline,1024,6,0.65,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1214008911118452,0.0018587372684494,0.3298558364808373,0.0050503363761773,2.7170792031250004,1.6103040522770768,0.7288807373791325
kv_org,baseline,baseline,1024,6,0.7,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1078376446860168,0.0016510739524559,0.3298558364808373,0.0050503363761773,3.058819,1.8128395466782827,0.6474481468472819
kv_org,baseline,baseline,1024,6,0.75,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0951672540836451,0.00145708091828,0.3298558364808373,0.0050503363761773,3.466064453125,2.054197620702904,0.5713761875679217
kv_org,baseline,baseline,1024,6,0.8,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0834777124603275,0.0012781054060959,0.3298558364808373,0.0050503363761773,3.951424,2.341850790417376,0.5011931630448304
kv_org,baseline,baseline,1024,6,0.85,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0728241197326701,0.0011149910363049,0.3298558364808373,0.0050503363761773,4.529486078124999,2.684445038609253,0.4372298885420269
kv_org,baseline,baseline,1024,6,0.9,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0632267349917677,0.0009680479905481,0.3298558364808373,0.0050503363761773,5.217031,3.091925384616268,0.3796079979381483
kv_org,baseline,baseline,1024,6,0.95,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0546729562868582,0.0008370833236558,0.3298558364808373,0.0050503363761773,6.033254078125,3.575668121579939,0.3282518301809574
kv_org,baseline,baseline,1024,8,0.2,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2835745229206575,0.0045907156774825,0.3544679721631272,0.0057383916587951,1.24999936,0.6519968488102738,1.702557579893888
kv_org,baseline,baseline,1024,8,0.25,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2658519932672172,0.0043038101618292,0.3544679721631272,0.0057383916587951,1.3333282470703125,0.6954610084916922,1.5961530027633768
kv_org,baseline,baseline,1024,8,0.3,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2481324645054879,0.004016953226847,0.3544679721631272,0.0057383916587951,1.42854331,0.7451249707111836,1.4897664427342483
kv_org,baseline,baseline,1024,8,0.35,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2304223427901439,0.0037302485801411,0.3544679721631272,0.0057383916587951,1.5383402836328124,0.8023948246873474,1.3834363618202496
kv_org,baseline,baseline,1024,8,0.4,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.2127365509082776,0.0034439378029085,0.3544679721631272,0.0057383916587951,1.66622976,0.8691016873111829,1.2772523551797017
kv_org,baseline,baseline,1024,8,0.45,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1951050168792623,0.0031585053922271,0.3544679721631272,0.0057383916587951,1.8168060351953124,0.9476419330701344,1.1713941081232266
kv_org,baseline,baseline,1024,8,0.5,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1775808236277114,0.0028748106940343,0.3544679721631272,0.0057383916587951,1.99609375,1.0411580010168024,1.0661803260645992
kv_org,baseline,baseline,1024,8,0.55,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1602485909794345,0.0025942235971234,0.3544679721631272,0.0057383916587951,2.2119880742578126,1.1537679939468126,0.9621190593193326
kv_org,baseline,baseline,1024,8,0.6,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1432306235472505,0.0023187240596996,0.3544679721631272,0.0057383916587951,2.47480576,1.290853106466802,0.8599446144939104
kv_org,baseline,baseline,1024,8,0.65,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1266877355943545,0.0020509154628834,0.3544679721631272,0.0057383916587951,2.7979659633203124,1.4594127401499195,0.7606225068960469
kv_org,baseline,baseline,1024,8,0.7,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.1108120578836356,0.0017939081626273,0.3544679721631272,0.0057383916587951,3.19882131,1.6684979854926898,0.6653062734631179
kv_org,baseline,baseline,1024,8,0.75,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0958109263909771,0.0015510586682014,0.3544679721631272,0.0057383916587951,3.699661254882813,1.929734971903551,0.5752407419521762
kv_org,baseline,baseline,1024,8,0.8,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0818838600943603,0.0013255969414895,0.3544679721631272,0.0057383916587951,4.32891136,2.2579504084698065,0.491623807522478
kv_org,baseline,baseline,1024,8,0.85,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.069197512317946,0.0011202208906816,0.3544679721631272,0.0057383916587951,5.1225536914453125,2.6719124597662027,0.4154560427125645
kv_org,baseline,baseline,1024,8,0.9,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0578648103304139,0.0009367586665488,0.3544679721631272,0.0057383916587951,6.12579511,3.19520092248478,0.3474154533435756
kv_org,baseline,baseline,1024,8,0.95,gpt3_6.7b,gpt3_175b,8,0.1665579633073739,0.0029931321555025,0.0479333882738522,0.0007759814060771,0.3544679721631272,0.0057383916587951,7.395011805507812,3.857221490182096,0.2877880307973851
kv_org,baseline,baseline,2048,1,0.2,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.157638561643549,0.0028254543030252,0.1891662739722588,0.0033905451636302,1.2,1.074078334599443,0.9307500843568024
kv_org,baseline,baseline,2048,1,0.25,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1513330191778071,0.0027124361309041,0.1891662739722588,0.0033905451636302,1.25,1.1188315985410864,0.8935200809825303
kv_org,baseline,baseline,2048,1,0.3,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1455125184401991,0.0026081116643309,0.1891662739722588,0.0033905451636302,1.3,1.16358486248273,0.8591539240216637
kv_org,baseline,baseline,2048,1,0.35,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1401231659053769,0.0025115149360224,0.1891662739722588,0.0033905451636302,1.35,1.208338126424373,0.8273334083171575
kv_org,baseline,baseline,2048,1,0.4,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.135118767123042,0.0024218179740216,0.1891662739722588,0.0033905451636302,1.4,1.2530913903660166,0.797785786591545
kv_org,baseline,baseline,2048,1,0.45,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.130459499291213,0.0023383070094001,0.1891662739722588,0.0033905451636302,1.45,1.29784465430766,0.7702759318814917
kv_org,baseline,baseline,2048,1,0.5,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1261108493148392,0.0022603634424201,0.1891662739722588,0.0033905451636302,1.5,1.3425979182493035,0.7446000674854419
kv_org,baseline,baseline,2048,1,0.55,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1220427574014573,0.0021874484926646,0.1891662739722588,0.0033905451636302,1.5500000000000005,1.3873511821909472,0.7205807104697823
kv_org,baseline,baseline,2048,1,0.6,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1182289212326618,0.0021190907272689,0.1891662739722588,0.0033905451636302,1.6,1.4321044461325905,0.6980625632676017
kv_org,baseline,baseline,2048,1,0.65,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1146462266498538,0.0020548758567456,0.1891662739722588,0.0033905451636302,1.65,1.476857710074234,0.6769091522594927
kv_org,baseline,baseline,2048,1,0.7,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1112742788072111,0.0019944383315472,0.1891662739722588,0.0033905451636302,1.6999999999999995,1.521610974015877,0.6570000595459782
kv_org,baseline,baseline,2048,1,0.75,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1080950136984336,0.0019374543792172,0.1891662739722588,0.0033905451636302,1.75,1.5663642379575209,0.6382286292732359
kv_org,baseline,baseline,2048,1,0.8,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1050923744290327,0.0018836362020168,0.1891662739722588,0.0033905451636302,1.7999999999999998,1.611117501899164,0.6205000562378683
kv_org,baseline,baseline,2048,1,0.85,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1022520399850047,0.0018327271154758,0.1891662739722588,0.0033905451636302,1.8500000000000003,1.655870765840808,0.6037297844476555
kv_org,baseline,baseline,2048,1,0.9,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0995611968275046,0.0017844974545422,0.1891662739722588,0.0033905451636302,1.9,1.7006240297824513,0.5878421585411384
kv_org,baseline,baseline,2048,1,0.95,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0970083456267994,0.0017387411095539,0.1891662739722588,0.0033905451636302,1.9499999999999988,1.7453772937240937,0.5727692826811095
kv_org,baseline,baseline,2048,2,0.2,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1908616917637308,0.0030226536725517,0.2366684977870263,0.0037480905539641,1.24,1.004004950960245,1.126910407310508
kv_org,baseline,baseline,2048,2,0.25,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1803188554567819,0.0028556880411155,0.2366684977870263,0.0037480905539641,1.3125,1.0627068533349364,1.0646620229066897
kv_org,baseline,baseline,2048,2,0.3,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1702651063216016,0.0026964680244346,0.2366684977870263,0.0037480905539641,1.39,1.125457162769952,1.0053013705503813
kv_org,baseline,baseline,2048,2,0.35,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1607256351694576,0.0025453925663593,0.2366684977870263,0.0037480905539641,1.4725,1.1922558792652906,0.948977185103586
kv_org,baseline,baseline,2048,2,0.4,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.151710575504504,0.002402622149977,0.2366684977870263,0.0037480905539641,1.56,1.2631030028209531,0.895749298118609
kv_org,baseline,baseline,2048,2,0.45,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1432184555443427,0.0022681334668467,0.2366684977870263,0.0037480905539641,1.6525,1.3379985334369389,0.8456090197065236
kv_org,baseline,baseline,2048,2,0.5,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1352391415925864,0.0021417660308366,0.2366684977870263,0.0037480905539641,1.75,1.4169424711132486,0.7984965171800172
kv_org,baseline,baseline,2048,2,0.55,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.127756274109056,0.0020232607578754,0.2366684977870263,0.0037480905539641,1.8525,1.4999348158498818,0.7543151984156709
kv_org,baseline,baseline,2048,2,0.6,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1207492335648093,0.0019122910989613,0.2366684977870263,0.0037480905539641,1.96,1.5869755676468382,0.7129433189107297
kv_org,baseline,baseline,2048,2,0.65,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1141946913327026,0.0018084876014302,0.2366684977870263,0.0037480905539641,2.0725,1.6780647265041189,0.6742431387527286
kv_org,baseline,baseline,2048,2,0.7,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1080678072086878,0.0017114568739562,0.2366684977870263,0.0037480905539641,2.19,1.7732022924217226,0.6380679931803791
kv_org,baseline,baseline,2048,2,0.75,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1023431341781735,0.0016207959152277,0.2366684977870263,0.0037480905539641,2.3125,1.87238826539965,0.6042676346227157
kv_org,baseline,baseline,2048,2,0.8,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0969952859782894,0.0015361026860508,0.2366684977870263,0.0037480905539641,2.44,1.975622645437901,0.5726921742069796
kv_org,baseline,baseline,2048,2,0.85,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0919994160493785,0.0014569836944467,0.2366684977870263,0.0037480905539641,2.5725,2.082905432536476,0.5431949096462703
kv_org,baseline,baseline,2048,2,0.9,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0873315489989027,0.0013830592450052,0.2366684977870263,0.0037480905539641,2.7099999999999995,2.194236626695373,0.5156342823118194
kv_org,baseline,baseline,2048,2,0.95,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0829687985230591,0.0013139668900838,0.2366684977870263,0.0037480905539641,2.8525,2.309616227914595,0.489875163914121
kv_org,baseline,baseline,2048,4,0.2,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.2237976362770964,0.003571723444902,0.2796575262918597,0.0044632256167496,1.2496,0.8496624386223602,1.3213750916781764
kv_org,baseline,baseline,2048,4,0.25,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.209948172230839,0.0033506913721052,0.2796575262918597,0.0044632256167496,1.33203125,0.9057113637933664,1.239603286004776
kv_org,baseline,baseline,2048,4,0.3,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1962371246171214,0.0031318683718683,0.2796575262918597,0.0044632256167496,1.4251,0.9689932308584552,1.1586487366227276
kv_org,baseline,baseline,2048,4,0.35,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1827371619273692,0.0029164142051202,0.2796575262918597,0.0044632256167496,1.53038125,1.0405789571838475,1.078940502284022
kv_org,baseline,baseline,2048,4,0.4,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1695305081788674,0.0027056411352749,0.2796575262918597,0.0044632256167496,1.6496,1.1216414522658813,1.0009640607183858
kv_org,baseline,baseline,2048,4,0.45,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1567032552477492,0.0025009231552734,0.2796575262918597,0.0044632256167496,1.78463125,1.2134556177310107,0.9252277267704738
kv_org,baseline,baseline,2048,4,0.5,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1443393684087018,0.0023036003183223,0.2796575262918597,0.0044632256167496,1.9375,1.3173983473358055,0.8522272591282836
kv_org,baseline,baseline,2048,4,0.55,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1325151681914629,0.0021148906704651,0.2796575262918597,0.0044632256167496,2.11038125,1.4349485269669533,0.7824132793830731
kv_org,baseline,baseline,2048,4,0.6,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1212949021043805,0.0019358195770079,0.2796575262918597,0.0044632256167496,2.3056,1.567687034641256,0.7161651260240498
kv_org,baseline,baseline,2048,4,0.65,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1107277740136687,0.0017671723125652,0.2796575262918597,0.0044632256167496,2.52563125,1.7172967405056336,0.6537733149132714
kv_org,baseline,baseline,2048,4,0.7,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.1008465350300601,0.0016094715721573,0.2796575262918597,0.0044632256167496,2.7731,1.8855625068371211,0.5954312194154734
kv_org,baseline,baseline,2048,4,0.75,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0916675118190987,0.0014629779230318,0.2796575262918597,0.0044632256167496,3.05078125,2.0743711880428712,0.541235237551381
kv_org,baseline,baseline,2048,4,0.8,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0831917914956746,0.0013277087151206,0.2796575262918597,0.0044632256167496,3.3616,2.285711630660152,0.4911917880060236
kv_org,baseline,baseline,2048,4,0.85,gpt3_6.7b,gpt3_175b,8,0.1693672278874792,0.0030347592522801,0.0754072075221443,0.0012034697752033,0.2796575262918597,0.0044632256167496,3.70863125,2.521674673356348,0.4452290355265299
